question_id,exam_type,subject,topic,subtopic,difficulty,year,passage_id,question_text,image_url,option_a,option_b,option_c,option_d,correct_option,explanation,tags,source,status
GOV-J00564,JAMB,Government,,,medium,,,The ECOWAS Treaty was reviewed in 1991 to,,accomodate the interest of France,make it responsive to new challenges,accomodate extra sub-regional interests,mobilize ECOMOG,,,jamb-archive|needs-key,past-question,draft
GOV-J00565,JAMB,Government,,,medium,,,The headquarters of the International Court of Justice is in,,"Washington,D.C",Paris,London,The Hague,,,jamb-archive|needs-key,past-question,draft
GOV-J00566,JAMB,Government,,,medium,,,The independent African countries that signed the OAU Charter on May 25th 1963 were,,Togo and Sierra Leone,Morocco and Angola,Togo and Morocco,Chad and Gambia,,,jamb-archive|needs-key,past-question,draft
GOV-J00567,JAMB,Government,,,medium,,,Nigeria's support for the South-South Cooperation is based on her desire to,,assert her leadership role in Africa,promote her non-aligned policy,promote economic understanding in the Third World,counter the political and military domination by major powers,,,jamb-archive|needs-key,past-question,draft
GOV-J00568,JAMB,Government,,,medium,,,The permanent members of the Security Council of the United Nations are,,"Germany,France,Poland,Hungary and China","Britain,Japan,Australia,Germany and the United States","the United States,Russia,France,Britain and Japan","the United States,Russia,France,Britain and China",,,jamb-archive|needs-key,past-question,draft
GOV-J00569,JAMB,Government,,,medium,,,The one-time president of the United Nations General Assembly was,,Joseph Garba,Ibrahim Gambari,Arthur Mbanefo,Maitama Sule,,,jamb-archive|needs-key,past-question,draft
GOV-J00570,JAMB,Government,,,medium,,,The countries in which Nigeria participated in the ECOMOG peace-keeping operations were,,Sierra Leone and Cote d'ivoire,Liberia and Sierra Leone,Liberia and Guinea,Senegal and Cote d'ivoire,,,jamb-archive|needs-key,past-question,draft
GOV-J00571,JAMB,Government,,,medium,,,"With the admission of Asian and African countries to the Commonwealth,the Queen of England became the",,patron of the Commonwealth,head of state of these countries,chairperson of the Commonwealth,head of government of these countries,,,jamb-archive|needs-key,past-question,draft
GOV-J00572,JAMB,Government,,,medium,,,Nigeria's relation with black political communities outside Africa is built on,,shared political aspirations,expectations of political support from them,economic considerations,percieved cultural affinities,,,jamb-archive|needs-key,past-question,draft
GOV-J00573,JAMB,Government,,,medium,,,The Lagos Treaty of May 28th 1975 led to the formation of the,,African Economic Summit,Lagos Plan Of Action,Economic Community of West African States,Economic Commision for Africa,,,jamb-archive|needs-key,past-question,draft
GOV-J00574,JAMB,Government,,,medium,,,The leaders who spearheaded the transformation of the Organization of African Unity into the African Union are from,,"Nigeria,Libya and Kenya","Algeria,Libya and Zambia","South Africa,Libya and Zambia","Nigeria,Libya and South Africa",,,jamb-archive|needs-key,past-question,draft
GOV-J00575,JAMB,Government,,,medium,,,A major problem of the defunct Organization of African Unity was,,language barrier,inadequate resources,cultural diversity,ideological differences,,,jamb-archive|needs-key,past-question,draft
GOV-J00576,JAMB,Government,,,medium,,,The current Executive Secretary of the ECOWAS is,,Mohammed Ibn Chambers,Lansana Kouyate,Abbas Bundu,Abubakar Qattara,,,jamb-archive|needs-key,past-question,draft
GOV-J00577,JAMB,Government,,,medium,,,A specialized agency of the United Nations Organization is the,,International Court of Justice,Internation Olympic Committee,General Assembly,World Health Organization,,,jamb-archive|needs-key,past-question,draft
GOV-J00578,JAMB,Government,,,medium,,,The responsibility for admitting new members to the OPEC rests with the,,Summit,Secretariate,Conference,Board of Governors,,,jamb-archive|needs-key,past-question,draft
GOV-J00579,JAMB,Government,,,medium,,,Nigeria demonstrated her commitment to the policy of non-alignment during the regime of,,Ibrahim Babangida,Muhammadu Buhari,Johnson Aguiyi-Ironsi,Murtala Muhammed,,,jamb-archive|needs-key,past-question,draft
GOV-J00580,JAMB,Government,,,medium,,,The two-chambers of elected national representatives in Nigeria are called,,the National Assembly,House of Assembly,the Senate,the parliament,,,jamb-archive|needs-key,past-question,draft
GOV-J00581,JAMB,Government,,,medium,,,The pre-colonial Yoruba political system as a whole can best be described as a,,federation of cheifdoms and localities,confederation of chiefdoms and localities,confederation of monarchies and chiefdoms,highly centralized kingdom,,,jamb-archive|needs-key,past-question,draft
GOV-J00582,JAMB,Government,,,medium,,,A common feature of the earlier political parties in Nigeria was that they,,were formed by the government,started as a social-cultural organizations,were backed by the colonialists,were non-elitist in nature,,,jamb-archive|needs-key,past-question,draft
GOV-J00583,JAMB,Government,,,medium,,,A distinguishing feature of the 1979 Constitution was the,,introduction of federal structure,introduction of unicameralism into Nigeria,departure from the parliamentary to the presidential system of government,preservation and entrenchment of republicanism,,,jamb-archive|needs-key,past-question,draft
GOV-J00584,JAMB,Government,,,medium,,,Judicial administrations in respect of National Code of Conduct lies with the,,Pulic Complaints Commission,Judicial Service Commission,Code of Conduct Bureau,Code of Conduct Tribunal,,,jamb-archive|needs-key,past-question,draft
GOV-J00585,JAMB,Government,,,medium,,,The process of nationalism was accelerated by,,the signing of the Atlantic Charter,improvement in warfare tactics,rapid economic developement,the coming of Christian missionaries,,,jamb-archive|needs-key,past-question,draft
GOV-J00586,JAMB,Government,,,medium,,,"Under the 1999 Constitution, the power to declare war is vested in the",,National Security Council,legislature,executive,National Council of States,,,jamb-archive|needs-key,past-question,draft
GOV-J00587,JAMB,Government,,,medium,,,The major motivation for British colonization of Nigeria was to,,westernize Nigerians,spread religion,protect Nigeria from xternal attack,satisfy British economic interest,,,jamb-archive|needs-key,past-question,draft
GOV-J00588,JAMB,Government,,,medium,,,Laws made by state governments are known as,,bye laws,decrees,edicts,acts,,,jamb-archive|needs-key,past-question,draft
GOV-J00589,JAMB,Government,,,medium,,,The first franchise in the history of the democratic process is,,property franchise,universal franchise,male franchise,female franchise,,,jamb-archive|needs-key,past-question,draft
GOV-J00590,JAMB,Government,,,medium,,,The principle of separation of powers was made popular by,,Thomas Hobbes,John Locke,Niccolo Machiavelli,Baron de Montesquieu,,,jamb-archive|needs-key,past-question,draft
GOV-J00591,JAMB,Government,,,medium,,,An interest group that admits members and conducts its affairs according to stated rules is described as,,organizational,associational,non-associational,institutional,,,jamb-archive|needs-key,past-question,draft
GOV-J00592,JAMB,Government,,,medium,,,Delegated legislation refers to the laws,,non-legislation bodies,The legislature,military governments,civillian governments,,,jamb-archive|needs-key,past-question,draft
GOV-J00593,JAMB,Government,,,medium,,,A major influence on the formation of public opinion is,,the family,the mass media,public journals,peer groups,,,jamb-archive|needs-key,past-question,draft
GOV-J00594,JAMB,Government,,,medium,,,The law of libel limits a citizen's right to freedom of,,movement,association,expression,worship,,,jamb-archive|needs-key,past-question,draft
GOV-J00595,JAMB,Government,,,medium,,,The fundamental assumption on which the idea of the rule of law is based is,,supremacy of the constitution,rationality of human beings,equality of human beings,love for social justice,,,jamb-archive|needs-key,past-question,draft
GOV-J00596,JAMB,Government,,,medium,,,"In a unitary system of government,power is concentrated at the center",,with devolution,without residual functions,without devolution,with residual functions,,,jamb-archive|needs-key,past-question,draft
GOV-J00597,JAMB,Government,,,medium,,,"In a parliamentary system of government,a vote of no confidence leads to the resignation of",,an indidvidual minister,the entire parliament,the prime minister,the entire cabinet,,,jamb-archive|needs-key,past-question,draft
GOV-J00598,JAMB,Government,,,medium,,,"In a confederation,the constituency that a member of the legislature represents is a",,nation-state,region,senatorial district,parliamentary consistuency,,,jamb-archive|needs-key,past-question,draft
GOV-J00599,JAMB,Government,,,medium,,,The agent through which the state undertakes political socialization is the,,pressure group,peer group,family,school,,,jamb-archive|needs-key,past-question,draft
GOV-J00600,JAMB,Government,,,medium,,,Unicameral legislature is a common feature of,,unitarism,federalism,presidential,parliamentarism,,,jamb-archive|needs-key,past-question,draft
GOV-J00601,JAMB,Government,,,medium,,,"In a constitutional monarchy,the authority to remove the head of state is exercised by the",,head of government,cabinet,prime minister,legislature,,,jamb-archive|needs-key,past-question,draft
GOV-J00602,JAMB,Government,,,medium,,,The creation of a classless society is the ultimate aim of,,fascism,socialism,communism,capitalism,,,jamb-archive|needs-key,past-question,draft
GOV-J00603,JAMB,Government,,,medium,,,"In a presidential system of government, the president checks the legislature through",,executive review,executive order,legislative order,exercise of veto,,,jamb-archive|needs-key,past-question,draft
